BGRI2021,DT21,DTMN21,DTMNFR21,DTMNFRSEC2,SECNUM21,SSNUM21,SECSSNUM21,DT,CC,FR,SEC,SS,NUTS3_13,NUTS2_13,NUTS1_13,SUBSECCAO,N_EDIFICIO,N_EDIFIC_1,N_EDIFIC_2,N_EDIFIC_3,N_EDIFIC_4,N_EDIFIC_5,N_EDIFIC_6,N_EDIFIC_7,N_EDIFIC_8,N_EDIFIC_9,N_EDIFI_10,N_EDIFI_11,N_ALOJAMEN,N_ALOJAM_1,N_ALOJAM_2,N_ALOJAM_3,N_RHABITUA,N_RHABIT_1,N_RHABIT_2,N_RHABIT_3,N_AGREGADO,N_ADP_1_OU,N_ADP_3_OU,N_NUCLEOS_,N_NUCLEOS1,N_INDIVIDU,N_INDIVI_1,N_INDIVI_2,N_INDIVI_3,N_INDIVI_4,N_INDIVI_5,N_INDIVI_6,N_IND_ENSI,N_IND_EN_1,N_IND_EN_2,N_IND_EMPR,N_IND_REFO,svf_stdev,svf_min,svf_max,svf_varian,OBJECTID_1,BGRI2021_1,FREQUENCY,MEAN_altura,STD_altura,Shape_Length,Shape_Area,MBV,HVC,svf_mean
11151200902,11,1115,111512,111512009,009,02,00902,11,15,12,009,02,170,17,1,11151200902,10,2,8,10,10,0,0,0,10,0,0,0,36,36,32,4,1,9,30,0,32,19,13,25,8,78,39,39,9,5,38,26,41,16,6,29,28,0.284412891189890,-0.316385209560394,0.991004347801208,0.080890692674992,41,11151200902,9,7.472222222222219,0.343721463461979,490.107247784602635,7313.810924306876586,1556.307249489954984,0.045999898455878,0.569648124801075
11151300102,11,1115,111513,111513001,001,02,00102,11,15,13,001,02,170,17,1,11151300102,5,1,4,5,0,5,0,0,4,1,0,0,35,35,28,7,11,0,20,7,28,17,11,21,7,67,32,35,9,5,32,21,24,21,13,26,23,0.288243336581465,-0.370941221714020,0.998901844024658,0.083084221083616,76,11151300102,13,8.857692307692307,5.977332395316708,1259.051934685180186,52818.177891436360369,3792.245381869237917,0.674818246974531,0.608150289395761
11151300103,11,1115,111513,111513001,001,03,00103,11,15,13,001,03,170,17,1,11151300103,7,0,7,7,0,7,0,7,0,0,0,0,85,85,71,14,2,0,52,17,71,56,15,36,9,133,60,73,10,8,55,60,75,32,16,46,60,0.303810777733072,-0.335044354200363,0.998341679573059,0.092300988666774,77,11151300103,7,16.895714285714288,2.534987555149316,315.885106339772165,4849.386017263015674,3441.822750306481339,0.150037311964532,0.440086031587212
11151300104,11,1115,111513,111513001,001,04,00104,11,15,13,001,04,170,17,1,11151300104,4,0,4,4,0,4,0,4,0,0,0,0,39,39,31,8,1,1,20,9,31,21,10,24,8,72,37,35,11,4,32,25,31,21,7,26,23,0.283243583597848,-0.307787746191025,0.995676994323730,0.080226927649351,78,11151300104,4,16.262499999999996,0.398612175763180,347.765187598113357,3297.005994885267683,2917.540271520155329,0.024511125335169,0.468865649296843
11151401101,11,1115,111514,111514011,011,01,01101,11,15,14,011,01,170,17,1,11151401101,31,8,23,31,11,20,0,22,7,2,0,18,172,172,141,31,13,41,63,73,141,81,60,98,54,340,154,186,45,43,191,61,188,81,39,152,65,0.262316505456571,-0.410310149192810,0.996913611888885,0.068809949034947,261,11151401101,27,14.024074074074074,4.085259862988908,467.107092638099743,9812.331433165643830,2238.595731875224374,0.291303357455963,0.533421224095064
11151200406,11,1115,111512,111512004,004,06,00406,11,15,12,004,06,170,17,1,11151200406,4,0,4,4,0,4,0,0,4,0,0,2,36,36,34,2,20,33,30,2,34,14,20,28,17,94,43,51,16,12,55,11,32,36,15,44,12,0.259018537449987,-0.137712150812149,0.999136567115784,0.067090602742731,20,11151200406,5,17.009999999999998,0.817312669668100,300.738333542674354,3882.607382336243973,3755.890339217968176,0.048048951773551,0.573794365198321
11151200907,11,1115,111512,111512009,009,07,00907,11,15,12,009,07,170,17,1,11151200907,9,0,9,8,0,9,0,4,5,0,0,0,81,81,72,9,8,0,8,60,72,42,30,59,29,184,82,102,26,25,104,29,114,31,4,54,33,0.303789479309579,-0.308363378047943,0.995153486728668,0.092288047739185,46,11151200907,14,11.097857142857139,2.805900866090902,413.963893322891977,10363.674022006034647,1682.570529882927303,0.252832671205977,0.508769949406552
11151201007,11,1115,111512,111512010,010,07,01007,11,15,12,010,07,170,17,1,11151201007,14,0,14,14,0,14,0,0,12,2,0,0,290,290,272,18,176,263,225,28,272,98,174,224,164,769,379,390,131,130,445,63,149,170,381,425,62,0.241495853687935,-0.467712998390198,0.998605310916901,0.058320247348465,54,11151201007,14,38.192857142857129,10.808939625336786,538.991677399895707,13468.129898538914858,11445.844093912770404,0.283009453440649,0.482116317121533
11151200201,11,1115,111512,111512002,002,01,00201,11,15,12,002,01,170,17,1,11151200201,17,0,17,15,0,17,0,1,16,0,0,0,386,386,349,37,105,317,298,33,349,207,142,249,125,833,391,442,94,117,457,165,171,195,407,420,145,0.220534490108359,-0.402633249759674,0.997731745243073,0.048635461327354,4,11151200201,18,37.952222222222211,9.963451183055204,633.068266052841750,19368.315967579615972,11002.566206391240485,0.262526160516137,0.479015952424463
11151200501,11,1115,111512,111512005,005,01,00501,11,15,12,005,01,170,17,1,11151200501,25,4,21,25,3,22,0,5,20,0,0,0,207,207,183,24,45,53,139,32,183,115,68,123,56,415,194,221,50,41,230,94,145,114,110,197,89,0.272228685930275,-0.298794627189636,0.999254524707794,0.074108457443324,21,11151200501,34,12.708529411764705,7.910081458551924,1036.066741423427629,48477.318269137234893,3485.154169967945563,0.622423035920214,0.562771080471244
11151201207,11,1115,111512,111512012,012,07,01207,11,15,12,012,07,170,17,1,11151201207,19,18,1,19,17,2,0,14,3,2,0,3,23,23,18,5,6,17,15,0,18,8,10,17,6,51,23,28,5,4,23,19,12,9,27,24,13,0.268887005044731,-0.371830075979233,0.996234595775604,0.072300221481925,72,11151201207,29,6.676551724137932,2.749688652325759,939.626326292628846,24034.458906928110082,1051.213812890712916,0.411842634631996,0.519094785095394
11151201208,11,1115,111512,111512012,012,08,01208,11,15,12,012,08,170,17,1,11151201208,29,22,6,28,23,6,0,23,6,0,0,5,150,149,118,31,12,23,62,48,118,74,44,74,30,284,131,153,27,33,156,68,123,65,51,117,64,0.271481404432429,-0.349926918745041,0.999089241027832,0.073702152952604,73,11151201208,46,8.797173913043475,4.776628128731942,737.541105637794885,27638.030725014057680,1294.604740975270033,0.542973024740330,0.541936364149132
11151700101,11,1115,111517,111517001,001,01,00101,11,15,17,001,01,170,17,1,11151700101,17,0,17,13,0,17,0,17,0,0,0,17,149,149,121,28,4,3,89,29,121,82,39,79,35,270,121,149,34,27,139,70,140,56,38,109,68,0.259386675095745,-0.395299077033997,0.997087478637695,0.067281447217225,699,11151700101,17,15.124117647058828,0.994849604359436,399.143745743146553,9662.207616696077821,2544.340450834670719,0.065779017829374,0.560585519534755
11151500607,11,1115,111515,111515006,006,07,00607,11,15,15,006,07,170,17,1,11151500607,16,8,8,16,6,10,3,13,0,0,0,10,41,41,33,7,4,1,3,30,34,30,4,17,6,60,21,39,5,4,33,18,31,14,7,28,16,0.249761003772181,-0.203125491738319,0.999149858951569,0.062380559005287,351,11151500607,20,8.039000000000000,3.427521584253896,384.486907091552155,8546.615134834681157,1299.397826103294619,0.426361684818248,0.708328940343162
11151701002,11,1115,111517,111517010,010,02,01002,11,15,17,010,02,170,17,1,11151701002,27,7,20,27,5,22,1,22,2,2,0,22,122,122,102,20,13,11,64,33,102,75,27,66,20,219,103,116,20,15,118,66,86,63,54,85,62,0.264740186515676,-0.362504780292511,0.999270915985107,0.070087366356355,744,11151701002,29,12.443103448275860,2.958420311402062,464.285489886724122,11180.393693032212468,2018.555678405134813,0.237755823834446,0.575631381965006
11151701003,11,1115,111517,111517010,010,03,01003,11,15,17,010,03,170,17,1,11151701003,27,6,21,27,5,22,3,24,0,0,0,27,147,147,121,26,3,1,69,44,121,92,29,76,29,248,104,144,27,22,125,74,93,73,58,108,70,0.279484372721207,-0.330242961645126,0.998807907104492,0.078111514595367,745,11151701003,25,13.511999999999995,2.960091496333630,509.652898615200343,11745.620672016533717,2121.845635872672574,0.219071306715041,0.552179468928869
11151702301,11,1115,111517,111517023,023,01,02301,11,15,17,023,01,170,17,1,11151702301,15,0,15,14,0,15,0,15,0,0,0,9,123,123,101,22,8,2,61,35,101,78,23,69,22,221,104,117,30,14,99,78,121,37,33,77,77,0.274670343334543,-0.292188525199890,0.999154746532440,0.075443797507516,810,11151702301,15,14.545333333333332,3.910189740859621,363.195887993303302,8213.457375322694134,2364.695581180347290,0.268827784915640,0.572144433206990
11151702206,11,1115,111517,111517022,022,06,02206,11,15,17,022,06,170,17,1,11151702206,8,0,8,7,0,8,0,8,0,0,0,2,57,57,49,8,1,0,39,6,49,37,12,27,9,91,43,48,4,7,41,39,44,27,13,36,34,0.264183238820165,-0.267670929431915,0.996890604496002,0.069792783673512,808,11151702206,8,12.331249999999997,0.589901626181367,519.565150093680586,11880.627464280227287,2364.869336038794700,0.047837942315772,0.613173973884380
11151603309,11,1115,111516,111516033,033,09,03309,11,15,16,033,09,170,17,1,11151603309,6,0,6,6,0,6,0,0,6,0,0,0,64,64,58,6,4,0,44,11,58,32,26,49,27,147,70,77,21,21,91,14,70,48,17,77,16,0.294107548708503,-0.345033586025238,0.994912624359131,0.086499250207325,656,11151603309,6,14.694999999999999,0.316401643484983,354.069072627705680,6667.453839685747880,3938.177207781871857,0.021531244878189,0.467858438753754
11151601711,11,1115,111516,111516017,017,11,01711,11,15,16,017,11,170,17,1,11151601711,26,26,0,26,1,25,0,0,0,24,2,4,26,26,24,2,3,24,23,0,24,7,17,23,14,76,36,40,7,19,42,8,29,20,23,38,9,0.251503910708894,-0.185758963227272,0.997175931930542,0.063254217101867,515,11151601711,24,9.752500000000000,1.317874606425391,394.472341157037590,8422.423595382182612,891.371427387505264,0.135131977075149,0.632007008922056
11151401501,11,1115,111514,111514015,015,01,01501,11,15,14,015,01,170,17,1,11151401501,7,0,7,7,0,7,0,0,7,0,0,7,140,140,127,13,72,9,1,122,127,60,67,104,71,372,168,204,82,58,179,53,212,58,3,103,54,0.250005051937162,-0.270340561866760,0.996944546699524,0.062502525994103,280,11151401501,7,17.175714285714289,0.229409179041675,679.630269408111531,14601.789322477699898,5970.444965091963240,0.013356601957013,0.613153179342782
11151603437,11,1115,111516,111516034,034,37,03437,11,15,16,034,37,170,17,1,11151603437,3,3,0,3,2,1,0,0,3,0,0,0,3,3,2,1,0,2,2,0,2,2,0,1,0,3,1,2,0,0,0,3,3,0,0,0,3,0.230983759296487,-0.135800883173943,0.995133519172668,0.053353497058737,695,11151603437,4,7.194999999999993,3.346844284795264,208.365340324402155,2730.916508654356221,727.722282076940473,0.465162513522622,0.634915519683363
11151401502,11,1115,111514,111514015,015,02,01502,11,15,14,015,02,170,17,1,11151401502,4,0,4,4,0,4,0,0,4,0,0,4,80,80,73,7,29,1,1,70,73,32,41,59,38,218,110,108,58,35,100,25,126,25,7,57,23,0.248443825107885,-0.255501985549927,0.997872889041901,0.061724334234238,281,11151401502,4,14.370000000000012,0.250333111406919,590.865509535923138,9305.468362669136695,5000.398260391476470,0.017420536632353,0.623659893438131
11151603438,11,1115,111516,111516034,034,38,03438,11,15,16,034,38,170,17,1,11151603438,3,3,0,3,3,0,0,0,3,0,0,0,3,3,3,0,0,1,3,0,3,3,0,1,0,4,1,3,0,0,0,4,4,0,0,0,3,0.220967700190899,-0.082760356366634,0.999518394470215,0.048826724527655,696,11151603438,3,8.963333333333319,2.125237241658755,250.353616748071630,3706.888415945370980,1235.452301642580778,0.237103448307039,0.635806114889964
11151602525,11,1115,111516,111516025,025,25,02525,11,15,16,025,25,170,17,1,11151602525,6,5,1,6,4,2,0,0,6,0,0,1,11,11,7,4,0,4,3,3,7,5,2,5,2,14,6,8,2,0,9,3,4,1,6,6,3,0.228095193025492,-0.221188426017761,0.998510241508484,0.052027417081336,588,11151602525,6,9.368333333333331,1.041065159664214,281.097131621397637,4484.571878744743117,1082.707944805124498,0.111125973278514,0.617169562849287
11151601712,11,1115,111516,111516017,017,12,01712,11,15,16,017,12,170,17,1,11151601712,21,18,3,21,8,13,0,0,11,10,0,7,38,38,31,7,12,20,18,6,31,19,12,20,8,76,39,37,11,5,48,12,21,21,24,44,11,0.239413007678792,-0.195925548672676,0.998287737369537,0.057318588245805,516,11151601712,20,7.632000000000001,3.307028559709885,473.006844297459907,11797.601072724068217,894.862002531302437,0.433310869982951,0.668943462713390
11151603439,11,1115,111516,111516034,034,39,03439,11,15,16,034,39,170,17,1,11151603439,4,4,0,4,3,1,0,0,4,0,0,0,5,5,5,0,2,2,2,2,5,2,3,5,3,17,8,9,4,1,7,5,11,2,1,6,5,0.228994820166647,-0.036176018416882,0.996202886104584,0.052438627663155,697,11151603439,6,7.536666666666662,2.201096696346325,241.631499237398003,3510.089951366120204,926.858513513575986,0.292051750952631,0.702802867881547
11151603416,11,1115,111516,111516034,034,16,03416,11,15,16,034,16,170,17,1,11151603416,10,6,4,10,2,8,0,10,0,0,0,0,31,31,28,3,2,7,8,17,28,14,14,23,13,74,35,39,14,9,37,14,37,14,9,26,14,0.252191120835902,-0.285067141056061,0.998667240142822,0.063600361428469,674,11151603416,8,10.754999999999992,3.430714211355998,313.446284490333142,5906.273849391960539,1359.149915693886669,0.318987839270665,0.583506339997607
11151603417,11,1115,111516,111516034,034,17,03417,11,15,16,034,17,170,17,1,11151603417,12,11,1,12,11,1,0,10,1,1,0,1,15,15,12,3,3,5,7,4,12,8,4,10,5,31,15,16,6,2,15,8,19,6,2,10,8,0.240969803033540,-0.220280423760414,0.996696293354034,0.058066445974023,675,11151603417,14,5.322142857142858,2.747270473569187,329.575599379960124,6163.114817234311886,451.806459959054393,0.516196304254041,0.694455239535867
11151602717,11,1115,111516,111516027,027,17,02717,11,15,16,027,17,170,17,1,11151602717,9,7,2,9,9,0,0,8,1,0,0,9,20,20,13,7,1,2,8,3,13,9,4,12,3,30,16,14,2,2,15,11,17,5,5,13,10,0.207712137316200,-0.081911504268646,0.998778820037842,0.043144331988464,611,11151602717,10,6.982000000000002,2.187087357905740,419.140718663214273,9017.821399823222237,850.753874817839232,0.313246542238003,0.784452378178912
11151301602,11,1115,111513,111513016,016,02,01602,11,15,13,016,02,170,17,1,11151301602,7,0,7,6,0,7,0,3,4,0,0,1,440,440,339,101,155,2,164,148,339,258,81,181,70,654,289,365,78,50,388,138,273,188,106,312,138,0.279815433407257,-0.387263268232346,0.998835265636444,0.078296676772891,148,11151301602,8,29.131249999999998,4.430302916118874,544.704041015137818,8991.603592750694588,10783.677177808525812,0.152080769487024,0.456529864165314
11151700903,11,1115,111517,111517009,009,03,00903,11,15,17,009,03,170,17,1,11151700903,6,0,6,6,0,6,0,0,6,0,0,0,48,48,42,6,9,2,35,4,42,22,20,39,19,116,59,57,15,18,50,33,50,30,25,41,31,0.255702565237566,-0.372731328010559,0.999009430408478,0.065383801869071,740,11151700903,8,12.193750000000001,5.640483610218440,738.242659519005429,24298.512013369847409,2390.658236183350709,0.462571695353639,0.652257525226963
11151302102,11,1115,111513,111513021,021,02,02102,11,15,13,021,02,170,17,1,11151302102,4,0,4,3,0,4,0,4,0,0,0,1,227,227,191,36,6,1,75,108,191,156,35,99,38,351,160,191,48,21,193,89,151,93,54,145,87,0.260040863274811,-0.349261045455933,0.999535262584686,0.067621250572709,162,11151302102,10,26.757999999999999,5.527775924064461,339.566090057095153,4908.007808534394826,4728.845083722710115,0.206584046792154,0.421682712548217
11151300901,11,1115,111513,111513009,009,01,00901,11,15,13,009,01,170,17,1,11151300901,15,0,15,13,0,15,0,11,4,0,0,7,131,131,95,36,0,4,50,40,95,65,30,70,31,214,99,115,29,20,118,47,105,53,27,89,46,0.250556628815467,-0.322275459766388,0.998229384422302,0.062778624243372,120,11151300901,15,17.063333333333329,1.385499737931956,390.983788544564845,8553.972646619302395,2480.519049888471727,0.081197484153074,0.482673961719236
11151700904,11,1115,111517,111517009,009,04,00904,11,15,17,009,04,170,17,1,11151700904,22,0,22,19,0,22,0,0,22,0,0,0,167,167,142,25,17,4,120,13,142,86,56,105,45,336,161,175,44,23,183,86,117,87,105,149,83,0.269082049159131,-0.345257461071014,0.997256338596344,0.072405149179677,741,11151700904,24,14.581250000000002,3.274897027919847,956.635288741402064,22949.733506538523216,3010.038729110839540,0.224596452836338,0.591176156371516
11151602718,11,1115,111516,111516027,027,18,02718,11,15,16,027,18,170,17,1,11151602718,15,15,0,15,13,2,0,10,4,1,0,14,19,19,15,4,6,8,10,1,15,7,8,13,5,38,19,19,2,4,21,11,21,9,6,16,11,0.230747946805403,-0.156497552990913,0.999686539173126,0.053244614954909,612,11151602718,25,6.955200000000001,2.515990726003047,618.911845362881195,16124.944292893975216,773.292540300430232,0.361742397918543,0.685010910905112
11151602719,11,1115,111516,111516027,027,19,02719,11,15,16,027,19,170,17,1,11151602719,6,6,0,6,4,2,0,0,0,6,0,6,6,6,6,0,2,6,6,0,6,3,3,6,2,17,9,8,0,3,14,0,9,4,3,12,0,0.203877896737563,-0.177305981516838,0.999596297740936,0.041566196778132,613,11151602719,6,9.259999999999996,1.058697312738629,1109.864210924571807,50594.855000226561970,1059.056052028985732,0.114330163362703,0.774317342082447
11151602720,11,1115,111516,111516027,027,20,02720,11,15,16,027,20,170,17,1,11151602720,32,29,3,32,32,0,2,16,11,1,2,31,42,42,34,8,4,17,23,8,34,19,15,24,13,80,35,45,6,13,38,23,44,21,10,35,26,0.223233305012006,-0.216886907815933,0.998747289180756,0.049833108466583,614,11151602720,54,4.969074074074075,2.347532038898465,775.814521918999048,27304.825848650834814,463.806750181385496,0.472428465324478,0.763029313718186
11151601009,11,1115,111516,111516010,010,09,01009,11,15,16,010,09,170,17,1,11151601009,25,13,12,24,2,23,0,2,0,22,1,3,130,130,124,6,96,123,110,9,124,55,69,99,74,325,166,159,83,27,204,11,105,82,78,184,13,0.228685733891596,-0.323620736598969,0.998377978801727,0.052297164885538,473,11151601009,27,11.135555555555557,4.451300011779910,1372.246004483698471,33340.265709981606051,2578.912768819201119,0.399737578387739,0.673638317513639
11151500604,11,1115,111515,111515006,006,04,00604,11,15,15,006,04,170,17,1,11151500604,9,0,9,9,0,9,0,9,0,0,0,7,98,98,85,13,12,0,55,21,85,64,21,44,24,170,73,97,28,14,83,45,54,35,61,66,45,0.297661024160573,-0.367886245250702,0.998294353485107,0.088602085304321,348,11151500604,12,12.267500000000004,6.747083039762778,637.790322189510334,15191.420475219467335,2486.937279053392103,0.549996579560854,0.483358068164197
11151500904,11,1115,111515,111515009,009,04,00904,11,15,15,009,04,170,17,1,11151500904,14,9,5,13,9,5,2,9,2,1,0,3,33,33,28,5,3,4,15,10,28,24,4,13,2,46,16,30,1,1,21,23,26,8,7,16,23,0.255436107247431,-0.147953867912292,0.999066829681396,0.065247604885721,363,11151500904,14,9.793571428571429,2.791091893156505,276.747267622611162,3008.936924187596560,844.109207573248796,0.284992243484728,0.588727540855192
11151200702,11,1115,111512,111512007,007,02,00702,11,15,12,007,02,170,17,1,11151200702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251540352107251,-0.382047891616821,0.996742248535156,0.063272548738240,28,11151200702,1,16.590000000000003,0.000000000000000,1789.189510917282860,46647.917563951581542,17514.919782727429265,0.000000000000000,0.683879903946234
11151302004,11,1115,111513,111513020,020,04,02004,11,15,13,020,04,170,17,1,11151302004,7,0,7,3,0,7,0,0,7,0,0,7,193,193,149,44,45,2,103,37,149,111,38,104,33,317,138,179,30,26,164,97,154,80,51,130,90,0.270164379103729,-0.427374422550201,0.999067902565002,0.072988791736503,159,11151302004,21,25.872857142857139,2.710122032044212,580.595246798781318,11401.488704639958087,4076.990061685365163,0.104747690488154,0.512433260662025
11151300902,11,1115,111513,111513009,009,02,00902,11,15,13,009,02,170,17,1,11151300902,31,0,31,30,2,29,0,31,0,0,0,10,297,297,246,51,5,7,132,105,246,174,72,145,69,528,260,268,82,47,285,114,252,115,70,211,112,0.274564286409262,-0.270269364118576,0.998798668384552,0.075385547371427,121,11151300902,33,14.986060606060610,3.520316870852982,554.844503600270400,18257.731862549688231,2567.829336041997522,0.234906087956785,0.544874874920743
11151301001,11,1115,111513,111513010,010,01,01001,11,15,13,010,01,170,17,1,11151301001,13,0,13,12,0,13,0,13,0,0,0,6,115,115,100,15,3,2,36,59,100,73,27,61,23,210,96,114,22,20,94,74,119,53,23,80,68,0.247553354810398,-0.358525842428207,0.995280981063843,0.061282663477883,122,11151301001,25,13.131599999999993,0.421749135545451,476.228311378165188,7522.880538305853406,1157.198363505824773,0.032117117148364,0.558228690725362
11151302204,11,1115,111513,111513022,022,04,02204,11,15,13,022,04,170,17,1,11151302204,15,0,15,14,0,15,0,14,0,1,0,2,119,119,100,19,5,2,58,32,100,64,36,67,29,231,96,135,27,25,106,73,124,45,35,81,75,0.236060576737919,-0.316531777381897,0.996864378452301,0.055724595889839,167,11151302204,33,15.410909090909092,2.777818797676924,432.177773173529317,10612.438658168208349,1413.026052053177636,0.180250157942698,0.570638855535916
11151501112,11,1115,111515,111515011,011,12,01112,11,15,15,011,12,170,17,1,11151501112,36,24,12,35,21,15,0,36,0,0,0,24,105,105,85,20,6,1,50,31,85,58,27,54,28,187,82,105,25,23,95,44,92,42,31,88,40,0.264106766432041,-0.292598068714142,0.999552786350250,0.069752384075189,391,11151501112,35,8.653142857142855,3.612712661298880,571.126767504601730,9170.797336175708551,862.943933522411044,0.417502949037380,0.537350680177285
11151201111,11,1115,111512,111512011,011,11,01111,11,15,12,011,11,170,17,1,11151201111,24,21,2,24,12,12,0,1,20,3,0,2,46,45,40,5,17,40,35,2,40,19,21,37,16,124,62,62,9,18,67,30,36,22,60,60,28,0.251064628064155,-0.390237122774124,0.997493326663971,0.063033447464992,65,11151201111,40,11.944750000000003,7.027465891697687,1884.306352074582946,67582.132292280963156,3797.803839184665321,0.588330931304354,0.634559063575700
11151201204,11,1115,111512,111512012,012,04,01204,11,15,12,012,04,170,17,1,11151201204,17,16,1,17,4,13,0,5,6,5,1,1,20,20,19,1,8,18,16,0,19,12,7,15,5,46,21,25,6,5,18,17,19,9,15,16,12,0.264690904473516,-0.310750812292099,0.996929407119751,0.070061274911008,69,11151201204,16,8.377499999999998,1.413631257907566,569.653239576896794,15839.614284613388008,1696.534980614480901,0.168741421415406,0.557714649339595
11151201006,11,1115,111512,111512010,010,06,01006,11,15,12,010,06,170,17,1,11151201006,5,0,5,5,0,5,0,0,5,0,0,0,52,52,50,2,26,45,48,0,50,23,27,40,24,136,61,75,22,17,78,19,35,28,57,67,19,0.242043419535988,-0.303488165140152,0.966177940368652,0.058585016940674,53,11151201006,5,25.309999999999992,0.769252884297482,398.768389912372413,7049.795756140223602,7190.983400899394837,0.030393239205748,0.457527389927361
11151200302,11,1115,111512,111512003,003,02,00302,11,15,12,003,02,170,17,1,11151200302,3,0,3,3,0,3,0,0,3,0,0,0,27,27,25,2,20,19,20,4,25,12,13,20,10,63,32,31,5,9,36,13,18,11,31,36,13,0.235542353086971,-0.194310531020164,0.989215075969696,0.055480200097747,9,11151200302,3,15.206666666666658,0.275378527364296,350.676272402743678,4903.422844708326920,4108.207821730824435,0.018109065806508,0.537530378666253
11151200103,11,1115,111512,111512001,001,03,00103,11,15,12,001,03,170,17,1,11151200103,14,0,14,14,0,14,0,10,4,0,0,12,142,142,136,6,4,2,3,131,136,68,68,113,74,403,185,218,95,63,199,46,252,46,5,107,50,0.300033758418396,-0.342146992683411,0.999447047710419,0.090020256190669,3,11151200103,9,12.957777777777778,3.043036221349396,512.841345780198139,15554.569137142027103,4109.716746851914650,0.234842445482289,0.527724599245883
11151200403,11,1115,111512,111512004,004,03,00403,11,15,12,004,03,170,17,1,11151200403,10,0,10,10,0,10,0,1,9,0,0,10,103,103,99,4,21,2,2,93,99,34,65,98,66,347,162,185,81,62,177,27,179,41,12,85,27,0.229300964334567,-0.219859004020691,0.999980688095093,0.052578932244762,17,11151200403,12,14.809166666666664,1.867791395464089,508.509514645668389,16232.436242193183716,2855.479544923315188,0.126124003970340,0.668571570609631
11151602519,11,1115,111516,111516025,025,19,02519,11,15,16,025,19,170,17,1,11151602519,25,19,6,25,17,8,0,8,17,0,0,0,51,51,41,10,3,26,23,13,41,21,20,35,21,109,46,63,20,11,56,22,52,25,13,44,20,0.194633316345106,-0.332452356815338,0.999842107295990,0.037882127831494,582,11151602519,26,8.472692307692313,2.560992866358375,1284.435190785063696,67845.026970931139658,1356.113164833760493,0.302264353921275,0.858834731835724
11151603306,11,1115,111516,111516033,033,06,03306,11,15,16,033,06,170,17,1,11151603306,6,0,6,6,0,6,0,0,6,0,0,0,54,54,51,3,2,0,36,13,51,27,24,40,23,132,62,70,18,17,88,9,55,41,24,70,8,0.277416646222958,-0.319917351007462,0.993134796619415,0.076959995601594,653,11151603306,6,16.579999999999998,0.720000000000008,368.862863972951686,7451.045100245739377,3450.407017991223711,0.043425814234017,0.514726339211786
11151601708,11,1115,111516,111516017,017,08,01708,11,15,16,017,08,170,17,1,11151601708,3,3,0,2,1,2,0,0,2,0,1,0,4,4,3,1,1,1,2,1,3,1,2,2,1,8,2,6,1,1,2,4,4,1,2,2,4,0.195083677206646,-0.080607481300831,0.998795807361603,0.038057641112467,512,11151601708,4,7.237499999999997,2.505731762712589,390.981758176639005,8624.213845114889409,2900.423606064718115,0.346215096747854,0.776738842460726
11151602520,11,1115,111516,111516025,025,20,02520,11,15,16,025,20,170,17,1,11151602520,6,5,1,6,6,0,0,1,5,0,0,0,11,11,9,2,1,4,5,3,9,2,7,8,3,31,18,13,0,5,19,7,21,8,0,13,8,0.233948017496066,-0.151877969503403,0.999114990234375,0.054731674890339,583,11151602520,8,9.045000000000009,1.315099127170920,273.367935931693921,4172.941434446391213,1249.793160345379874,0.145395149493744,0.656300139559977
11151601709,11,1115,111516,111516017,017,09,01709,11,15,16,017,09,170,17,1,11151601709,7,5,2,7,3,4,0,1,5,1,0,6,16,16,13,3,0,2,6,7,13,5,8,12,9,42,20,22,12,5,21,4,24,10,3,18,4,0.246368220677629,-0.317257791757584,0.999123930931091,0.060697300159861,513,11151601709,12,9.400833333333331,4.178489197030064,336.683658143557921,4967.057682291585479,1375.966167832050587,0.444480723024207,0.679562523004705
11151602521,11,1115,111516,111516025,025,21,02521,11,15,16,025,21,170,17,1,11151602521,2,2,0,2,2,0,0,0,2,0,0,0,2,2,1,1,0,1,1,0,1,0,1,1,0,3,1,2,0,0,1,2,2,0,0,0,1,0.165906091206586,-0.044741164892912,0.992626488208771,0.027524831099448,584,11151602521,1,5.589999999999975,0.000000000000000,276.919333333320253,4355.080178768379483,598.783822323016011,0.000000000000000,0.809821846751586
11151701905,11,1115,111517,111517019,019,05,01905,11,15,17,019,05,170,17,1,11151701905,6,0,6,6,0,6,0,3,3,0,0,0,47,47,40,7,11,12,34,2,40,32,8,26,6,80,36,44,2,7,37,34,37,16,22,33,36,0.248372500043898,-0.337427437305450,0.999358832836151,0.061688898778056,794,11151701905,13,10.778461538461537,6.063717020323762,661.860597664684633,12297.918159563339941,2044.096084905126190,0.562577228548451,0.682445902083761
11151501101,11,1115,111515,111515011,011,01,01101,11,15,15,011,01,170,17,1,11151501101,13,11,2,13,9,4,6,3,3,1,0,8,24,24,18,6,1,1,13,4,18,13,5,14,5,41,20,21,6,2,25,8,21,11,5,15,9,0.258260415583957,-0.236262619495392,0.999564051628113,0.066698442257598,380,11151501101,15,6.896000000000002,2.758852763637193,170.142350068549518,1627.908910235154508,349.514002135095097,0.400065655979871,0.569259887452259
